10220101051,go,(VP (VBZ is) (SBAR (IN that) (X (NP (DT the) (CD one)) (SBAR (WHNP (WDT that)) (S (VP (VBZ goes) (ADVP (RB blah)))))))),VP&SBAR&X&NP&SBAR&WHNP&S&VP&ADVP&
10220101059,look,(VP (VB look)),VP&
10220101089,come,(VP (VB come) (PRT (RP down))),VP&PRT&
10220101090,turn,(VP (VB turn) (PRT (RP around))),VP&PRT&
10220101093,turn,(VP (VB turn) (PRT (RP around))),VP&PRT&
10220101094,go,(VP (VB go) (PRT (RP down))),VP&PRT&
10220101096,teach,(VP (VBP do) (RB n't) (VP (VB teach) (S (NP (PRP$ her)) (NP (WDT that))))),VP&VP&S&NP&NP&
10220101097,go,(VP (VP (VB turn) (PRT (RP around))) (CC and) (VP (VB go) (PP (IN on) (NP (PRP$ your) (NN tummy))))),VP&VP&PRT&VP&PP&NP&
10220101100,turn,(VP (VB turn) (PRT (RP around))),VP&PRT&
10220101101,go,(VP (VB go) (PP (IN like) (NP (DT this)))),VP&PP&NP&
10220101105,go,(VP (VB go) (ADVP (RB around))),VP&ADVP&
10220101108,go,(VP (VBZ 's) (SBAR (WHADVP (WRB how)) (S (NP (PRP you)) (VP (VBP go) (ADVP (RB down)))))),VP&SBAR&WHADVP&S&NP&VP&ADVP&
10220101110,go,(VP (VB turn) (PRT (RP around)) (S (VP (TO to) (VP (VB go) (ADVP (RB down)))))),VP&PRT&S&VP&VP&ADVP&
10220101113,go,(VP (VBZ is) (RB n't) (ADJP (JJ safe)) (SBAR (IN for) (S (NP (PRP her)) (VP (TO to) (VP (VB go) (PRT (RP down)) (NP (DT that) (NN way))))))),VP&ADJP&SBAR&S&NP&VP&VP&PRT&NP&
10220101115,go,(VP (VBP want) (S (VP (TO to) (VP (VB go) (PP (TO to) (NP (NP (DT the) (NN bath)) (CC +) (NP (NN room)))))))),VP&S&VP&VP&PP&NP&NP&NP&
10220101116,go,(VP (VBP want) (S (VP (TO to) (VP (VB go) (PP (TO to) (NP (NP (DT the) (NN bath)) (CC +) (NP (NN room)))))))),VP&S&VP&VP&PP&NP&NP&NP&
10220101119,please,(VP (VB please) (VP (VB take) (NP (PRP$ your) (NNS shoes)) (ADVP (RB away)))),VP&VP&NP&ADVP&
10220101121,leave,(VP (MD ca) (RB n't) (VP (VB leave) (S (NP (PRP them)) (VP (VBG laying) (ADVP (RB around)))))),VP&VP&S&NP&VP&ADVP&
10220101126,come,(VP (VBN come) (PP (IN on))),VP&PP&
10220101127,go,(VP (VB let) (S (NP (POS 's)) (VP (VB go) (ADVP (RB away)) (PP (IN from) (NP (DT the) (NNS stairs)))))),VP&S&NP&VP&ADVP&PP&NP&
10220101129,go,(VP (VBP 're) (RB not) (VP (VBG going) (S (VP (TO to) (VP (VB go) (PRT (RP down)) (NP (DT the) (JJ proper) (NN way))))))),VP&VP&S&VP&VP&PRT&NP&
10220101130,go,(VP (VBP are) (RB not) (VP (VBG going) (S (VP (TO to) (VP (VB go) (PRT (RP down)) (NP (PRP them))))))),VP&VP&S&VP&VP&PRT&NP&
10220101139,go,(VP (VBP go)),VP&
10220101141,go,(VP (MD can) (RB not) (VP (VB go) (ADVP (JJ outside)) (PP (IN in) (NP (PRP$ your) (NNS pajamas))))),VP&VP&ADVP&PP&NP&
10220101142,dress,(VP (MD 'll) (VP (VB get) (S (NP (PRP you)) (VP (VBN dressed) (PP (IN in) (NP (CD one) (NN minute))))))),VP&VP&S&NP&VP&PP&NP&
10220101143,come,(VP (VBN come) (PP (IN in) (NP (DT the) (NN den)))),VP&PP&NP&
10220101146,go,(VP (MD will) (RB not) (VP (VB be) (VP (VBN allowed) (S (VP (TO to) (VP (VB go) (PRT (RP out)) (PP (IN in) (NP (PRP$ your) (NNS pajamas))))))))),VP&VP&VP&S&VP&VP&PRT&PP&NP&
10220101149,dress,(VP (MD will) (VP (VB get) (S (NP (PRP you)) (VP (VBN dressed))))),VP&VP&S&NP&VP&
10220101150,take,(VP (MD will) (VP (VB take) (NP (PRP me)) (NP (CD one) (NN minute)))),VP&VP&NP&NP&
10220101151,put,(VP (VBP do) (RB n't) (VP (VB put) (NP (NP (DT that)) (PP (IN on) (NP (PRP$ your) (NN head)))))),VP&VP&NP&NP&PP&NP&
10220101153,point,(VP (VBZ 's) (NP (NP (DT no) (NN point)) (PP (IN in) (S (NP (PRP you)) (VP (VBG going)))))),VP&NP&NP&PP&S&NP&VP&
10220101155,go,(VP (MD may) (RB not) (VP (VB go) (PRT (RP out)))),VP&VP&PRT&
10220101156,dress,(VP (MD will) (VP (VB take) (NP (PRP me)) (NP-TMP (CD one) (NN minute)) (S (VP (TO to) (VP (VB get) (S (NP (PRP you)) (VP (VBN dressed)))))))),VP&VP&NP&NP-TMP&S&VP&VP&S&NP&VP&
10220101157,clean,(VP (`` ``) (VB clean) (ADVP (RP up))),VP&ADVP&
10220101159,clean,(VP (`` ``) (VB clean) (ADVP (RP up))),VP&ADVP&
10220101170,go,(VP (VB do) (SBAR (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB go) (PRT (RP out))))))))),VP&SBAR&S&NP&VP&S&VP&VP&PRT&
10220101172,go,(VP (VB do) (SBAR (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB go) (ADVP (IN outside) (PP (IN for) (NP-TMP (DT a) (JJ few) (NNS minutes))))))))))),VP&SBAR&S&NP&VP&S&VP&VP&ADVP&PP&NP-TMP&
10220101173,come,(VP (VBN come) (S (VP (TO to) (VP (VB mama))))),VP&S&VP&VP&
10220101179,bump,(VP (VB bump) (NP (PRP$ her) (NN nosie))),VP&NP&
10220101183,say,(VP (VB say) (NP (NN squirrel))),VP&NP&
10220101184,say,(VP (VB say) (NP (NN squirrel))),VP&NP&
10220101200,stand,(VP (VB stand) (PRT (RP up)) (NP (RB now))),VP&PRT&NP&
10220101203,go,(VP (VBP do) (RB n't) (VP (VB go) (NP (NP (NN bye)) (CC +) (NP (NN bye))))),VP&VP&NP&NP&NP&
10220101206,see,(VP (MD can) (VP (VB see) (NP (PRP you)))),VP&VP&NP&
10220101212,say,(VP (VB say) (NP (NNP Sam))),VP&NP&
10220101218,near,(VP (VBP do) (RB n't) (VP (VB get) (PP (IN near) (NP (PRP it))))),VP&VP&PP&NP&
10220101219,get,(VP (MD can) (RB not) (VP (VB get) (PP (IN near) (NP (DT this))))),VP&VP&PP&NP&
10220101220,say,(VP (VB say) (ADJP (JJ hot))),VP&ADJP&
10220101224,say,(VP (VB say) (NP (JJ good) (NN girl))),VP&NP&
10220101229,call,(VP (VB call) (NP (NNP Zevy))),VP&NP&
10220101230,come,(VP (VB tell) (S (NP (NNP Zevy)) (VP (TO to) (VP (VB come) (S (NP (NN home)) (NP (CC +))))))),VP&S&NP&VP&VP&S&NP&NP&
10220101233,say,(VP (VB say) (NP (NNP Zevy))),VP&NP&
10220101235,protect,(VP (VBZ is) (ADJP (RB so) (JJ loose)) (SBAR (IN that) (IN if) (S (NP (PRP you)) (VP (VBD fell) (SBAR (S (NP (PRP it)) (VP (MD would) (VP (VB do) (NP (NN nothing)) (S (VP (TO to) (VP (VB protect) (NP (PRP you))))))))))))),VP&ADJP&SBAR&S&NP&VP&SBAR&S&NP&VP&VP&NP&S&VP&VP&NP&
10220101237,protect,(VP (MD can) (VP (VB protect) (NP (PRP$ your) (NN head)))),VP&VP&NP&
10220101242,wait,(VP (VB wait) (NP (CD one) (NN minute))),VP&NP&
10220200023,stand,(VP (VB stand) (PRT (RP up))),VP&PRT&
10220200025,stand,(VP (VB stand) (PRT (RP up)) (NP (PRP you) (JJ silly) (NN girl))),VP&PRT&NP&
10220200031,like,(VP (VB do) (SBAR (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB read) (NP (PRP$ our) (NNS books)) (SBAR (IN like) (S (NP (PRP we)) (ADVP (RB normally)) (VP (VB do))))))))))),VP&SBAR&S&NP&VP&S&VP&VP&NP&SBAR&S&NP&ADVP&VP&
10220200038,turn,(VP (VB turn) (NP (PRP it))),VP&NP&
10220200039,turn,(VP (VB turn) (PRT (RP off)) (NP (DT the) (NN tv))),VP&PRT&NP&
10220200061,tell,(VP (VBP tell) (NP (PRP me))),VP&NP&
10220200075,know,(VP (VBP do) (RB n't) (VP (VB know) (SBAR (WHNP (WP who)) (S (NP (DT that)) (VP (VBZ is)))))),VP&VP&SBAR&WHNP&S&NP&VP&
10220200086,make,(VP (VB make) (S (NP (NN peek)) (NP (CC +) (NP (DT a)) (CC +) (NP (NN boo))))),VP&S&NP&NP&NP&NP&
10220200097,say,(VP (VB say) (NP (NN yay)) (PP (IN for) (NP (NNP Anielle)))),VP&NP&PP&NP&
10220200098,know,(VP (VBP know) (NP (NNP Anielle))),VP&NP&
10220200099,turn,(VP (VB turn) (NP (PRP it)) (PRT (RP down))),VP&NP&PRT&
10220200104,see,(VP (VBP see) (NP (NP (DT a) (NN picture)) (PP (IN of) (NP (NP (NNP Zoe)) (PP (IN in) (NP (RB here))))))),VP&NP&NP&PP&NP&NP&PP&NP&
10220200107,look,(VP (VB look) (PP (IN for) (NP (NNP Zoe)))),VP&PP&NP&
10220200116,dance,(VP (VB do) (SBAR (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB dance) (PP (TO to) (NP (PRP it)))))))))),VP&SBAR&S&NP&VP&S&VP&VP&PP&NP&
10220200119,harmonize,(VP (VBP harmonize) (ADVP (RB well))),VP&ADVP&
10220200120,dance,(VP (VBP want) (S (VP (TO to) (VP (VB see) (S (NP (PRP you)) (VP (VB dance))))))),VP&S&VP&VP&S&NP&VP&
10220200143,say,(VP (VB say)),VP&
10220200152,dance,(VP (VB want) (S (VP (TO to) (VP (VB dance))))),VP&S&VP&VP&
10220200153,dance,(VP (VB let) (S (NP (POS 's)) (VP (NN dance)))),VP&S&NP&VP&
10220200157,find,(VP (VB find) (NP (NP (DT that) (NN book)) (PP (IN of) (NP (NNS animals))))),VP&NP&NP&PP&NP&
10220200160,find,(VP (VB let) (S (NP (POS 's)) (VP (VB find) (NP (NP (DT the) (NN book)) (PP (IN of) (NP (NNS animals))))))),VP&S&NP&VP&NP&NP&PP&NP&
10220200162,leave,(VP (VBZ leaves) (S (NP (PRP it)) (ADJP (RB too) (JJ loud)))),VP&S&NP&ADJP&
10220200199,see,(VP (VB do) (S (NP (PRP you)) (VP (VB see) (NP (DT a) (NN lady) (CC +) (NN bug))))),VP&S&NP&VP&NP&
10220200203,say,(VP (VBP know) (SBAR (WHNP (WP what)) (S (NP (DT a) (NN seal)) (VP (VBZ says))))),VP&SBAR&WHNP&S&NP&VP&
10220200206,know,(VP (VB do) (S (NP (PRP you)) (VP (VB know) (NP (DT a) (NN horse))))),VP&S&NP&VP&NP&
10220200209,know,(VP (VBP do) (RB n't) (VP (VB know))),VP&VP&
